text,target
"You have received ₹4,999 cashback. Claim before midnight: http://verify-kyc.in",1
Your parcel is on hold due to unpaid customs fee. Pay now: http://track-delivery-now.in,1
You are eligible for a govt scheme. Verify immediately: http://claim-now.site,1
Your KYC is incomplete. Update details now: http://claim-now.site,1
⚠️ KYC Pending. Update PAN/Aadhaar immediately to avoid service interruption: http://track-delivery-now.in,1
Suspicious activity detected. Reactivate your account now: http://secure-login.xyz,1
Your KYC is incomplete. Update details now: http://claim-now.site,1
URGENT: Your bank account will be BLOCKED today. Verify immediately at http://secure-login.xyz,1
"You are the lucky winner of ₹50,000. Claim now at http://track-delivery-now.in",1
Delivery failed. Please update address and payment here: http://secure-login.xyz,1
URGENT: Your bank account will be BLOCKED today. Verify immediately at http://secure-login.xyz,1
Part-time job opportunity. Pay registration fee to confirm your seat.,1
Delivery failed. Please update address and payment here: http://bank-secure-check.com,1
Suspicious activity detected. Reactivate your account now: http://bank-secure-check.com,1
Delivery failed. Please update address and payment here: http://secure-login.xyz,1
Part-time job opportunity. Pay registration fee to confirm your seat.,1
You are eligible for a govt scheme. Verify immediately: http://claim-now.site,1
Flash sale! Huge discounts available. Click to buy now: http://track-delivery-now.in,1
"You are the lucky winner of ₹50,000. Claim now at http://update-info.online",1
⚠️ KYC Pending. Update PAN/Aadhaar immediately to avoid service interruption: http://bank-secure-check.com,1
"Exclusive offer! Get iPhone at just ₹1,00,000. Limited stock. Order now!",1
You are eligible for a govt scheme. Verify immediately: http://verify-kyc.in,1
"Earn ₹2,999/month from home. No skills required. WhatsApp YES to +91-97XXXXXXX",1
"Exclusive offer! Get iPhone at just ₹4,999. Limited stock. Order now!",1
Part-time job opportunity. Pay registration fee to confirm your seat.,1
"You are the lucky winner of ₹50,000. Claim now at http://update-info.online",1
"You are the lucky winner of ₹2,999. Claim now at http://update-info.online",1
Flash sale! Huge discounts available. Click to buy now: http://claim-now.site,1
"You are the lucky winner of ₹4,999. Claim now at http://verify-kyc.in",1
Part-time job opportunity. Pay registration fee to confirm your seat.,1
"You have received ₹4,999 cashback. Claim before midnight: http://track-delivery-now.in",1
"Earn ₹50,000/month from home. No skills required. WhatsApp YES to +91-98XXXXXXX",1
"🎉 CONGRATS! You have WON ₹10,000 in a lucky draw. Call +91-98XXXXXXX now.",1
⚠️ KYC Pending. Update PAN/Aadhaar immediately to avoid service interruption: http://claim-now.site,1
Your parcel is on hold due to unpaid customs fee. Pay now: http://track-delivery-now.in,1
Delivery failed. Please update address and payment here: http://track-delivery-now.in,1
"Exclusive offer! Get iPhone at just ₹10,000. Limited stock. Order now!",1
URGENT: Your bank account will be BLOCKED today. Verify immediately at http://claim-now.site,1
"Earn ₹10,000/month from home. No skills required. WhatsApp YES to +91-98XXXXXXX",1
"₹50,000 refund pending. Verify to receive money: http://secure-login.xyz",1
Flash sale! Huge discounts available. Click to buy now: http://verify-kyc.in,1
"Earn ₹50,000/month from home. No skills required. WhatsApp YES to +91-99XXXXXXX",1
Part-time job opportunity. Pay registration fee to confirm your seat.,1
You are eligible for a govt scheme. Verify immediately: http://track-delivery-now.in,1
Part-time job opportunity. Pay registration fee to confirm your seat.,1
"🎉 CONGRATS! You have WON ₹8,450 in a lucky draw. Call +91-98XXXXXXX now.",1
"You are the lucky winner of ₹4,999. Claim now at http://update-info.online",1
Your KYC is incomplete. Update details now: http://claim-now.site,1
"Government subsidy of ₹4,999 credited. Confirm details here: http://track-delivery-now.in",1
"Earn ₹50,000/month from home. No skills required. WhatsApp YES to +91-97XXXXXXX",1
Suspicious activity detected. Reactivate your account now: http://bank-secure-check.com,1
Your KYC is incomplete. Update details now: http://bank-secure-check.com,1
"You have received ₹50,000 cashback. Claim before midnight: http://claim-now.site",1
Flash sale! Huge discounts available. Click to buy now: http://claim-now.site,1
Your parcel is on hold due to unpaid customs fee. Pay now: http://track-delivery-now.in,1
Part-time job opportunity. Pay registration fee to confirm your seat.,1
"You have received ₹1,00,000 cashback. Claim before midnight: http://verify-kyc.in",1
"🎉 CONGRATS! You have WON ₹50,000 in a lucky draw. Call +91-98XXXXXXX now.",1
Part-time job opportunity. Pay registration fee to confirm your seat.,1
"Earn ₹4,999/month from home. No skills required. WhatsApp YES to +91-98XXXXXXX",1
⚠️ KYC Pending. Update PAN/Aadhaar immediately to avoid service interruption: http://verify-kyc.in,1
Delivery failed. Please update address and payment here: http://update-info.online,1
Your KYC is incomplete. Update details now: http://verify-kyc.in,1
Delivery failed. Please update address and payment here: http://update-info.online,1
Your parcel is on hold due to unpaid customs fee. Pay now: http://update-info.online,1
"Exclusive offer! Get iPhone at just ₹4,999. Limited stock. Order now!",1
"You have received ₹2,999 cashback. Claim before midnight: http://bank-secure-check.com",1
Suspicious activity detected. Reactivate your account now: http://track-delivery-now.in,1
⚠️ KYC Pending. Update PAN/Aadhaar immediately to avoid service interruption: http://bank-secure-check.com,1
URGENT: Your bank account will be BLOCKED today. Verify immediately at http://secure-login.xyz,1
"Government subsidy of ₹4,999 credited. Confirm details here: http://track-delivery-now.in",1
Your KYC is incomplete. Update details now: http://verify-kyc.in,1
"Earn ₹10,000/month from home. No skills required. WhatsApp YES to +91-99XXXXXXX",1
"Government subsidy of ₹50,000 credited. Confirm details here: http://track-delivery-now.in",1
⚠️ KYC Pending. Update PAN/Aadhaar immediately to avoid service interruption: http://secure-login.xyz,1
"You are the lucky winner of ₹2,999. Claim now at http://verify-kyc.in",1
"₹1,00,000 refund pending. Verify to receive money: http://secure-login.xyz",1
Your KYC is incomplete. Update details now: http://track-delivery-now.in,1
Suspicious activity detected. Reactivate your account now: http://secure-login.xyz,1
Your KYC is incomplete. Update details now: http://verify-kyc.in,1
"Government subsidy of ₹8,450 credited. Confirm details here: http://claim-now.site",1
Your KYC is incomplete. Update details now: http://claim-now.site,1
Your parcel is on hold due to unpaid customs fee. Pay now: http://update-info.online,1
"₹2,999 refund pending. Verify to receive money: http://update-info.online",1
"Earn ₹4,999/month from home. No skills required. WhatsApp YES to +91-97XXXXXXX",1
You are eligible for a govt scheme. Verify immediately: http://bank-secure-check.com,1
Suspicious activity detected. Reactivate your account now: http://verify-kyc.in,1
URGENT: Your bank account will be BLOCKED today. Verify immediately at http://track-delivery-now.in,1
Your KYC is incomplete. Update details now: http://secure-login.xyz,1
You are eligible for a govt scheme. Verify immediately: http://bank-secure-check.com,1
"You have received ₹10,000 cashback. Claim before midnight: http://track-delivery-now.in",1
"You are the lucky winner of ₹50,000. Claim now at http://update-info.online",1
"Exclusive offer! Get iPhone at just ₹10,000. Limited stock. Order now!",1
"₹8,450 refund pending. Verify to receive money: http://track-delivery-now.in",1
Your parcel is on hold due to unpaid customs fee. Pay now: http://claim-now.site,1
"Exclusive offer! Get iPhone at just ₹4,999. Limited stock. Order now!",1
"You have received ₹8,450 cashback. Claim before midnight: http://secure-login.xyz",1
"You are the lucky winner of ₹10,000. Claim now at http://track-delivery-now.in",1
Your parcel is on hold due to unpaid customs fee. Pay now: http://track-delivery-now.in,1
"You have received ₹10,000 cashback. Claim before midnight: http://track-delivery-now.in",1
"Earn ₹10,000/month from home. No skills required. WhatsApp YES to +91-99XXXXXXX",1
"Earn ₹1,00,000/month from home. No skills required. WhatsApp YES to +91-98XXXXXXX",1
"You are the lucky winner of ₹8,450. Claim now at http://track-delivery-now.in",1
"You have received ₹4,999 cashback. Claim before midnight: http://verify-kyc.in",1
Part-time job opportunity. Pay registration fee to confirm your seat.,1
Your parcel is on hold due to unpaid customs fee. Pay now: http://claim-now.site,1
URGENT: Your bank account will be BLOCKED today. Verify immediately at http://update-info.online,1
"Government subsidy of ₹50,000 credited. Confirm details here: http://verify-kyc.in",1
Delivery failed. Please update address and payment here: http://track-delivery-now.in,1
"₹50,000 refund pending. Verify to receive money: http://track-delivery-now.in",1
"Exclusive offer! Get iPhone at just ₹2,999. Limited stock. Order now!",1
"You are the lucky winner of ₹10,000. Claim now at http://update-info.online",1
"You have received ₹2,999 cashback. Claim before midnight: http://verify-kyc.in",1
Flash sale! Huge discounts available. Click to buy now: http://claim-now.site,1
Suspicious activity detected. Reactivate your account now: http://secure-login.xyz,1
Part-time job opportunity. Pay registration fee to confirm your seat.,1
"₹1,00,000 refund pending. Verify to receive money: http://bank-secure-check.com",1
"Exclusive offer! Get iPhone at just ₹50,000. Limited stock. Order now!",1
Suspicious activity detected. Reactivate your account now: http://update-info.online,1
Your parcel is on hold due to unpaid customs fee. Pay now: http://update-info.online,1
URGENT: Your bank account will be BLOCKED today. Verify immediately at http://update-info.online,1
⚠️ KYC Pending. Update PAN/Aadhaar immediately to avoid service interruption: http://bank-secure-check.com,1
"Government subsidy of ₹4,999 credited. Confirm details here: http://update-info.online",1
⚠️ KYC Pending. Update PAN/Aadhaar immediately to avoid service interruption: http://track-delivery-now.in,1
"Earn ₹8,450/month from home. No skills required. WhatsApp YES to +91-98XXXXXXX",1
Part-time job opportunity. Pay registration fee to confirm your seat.,1
You are eligible for a govt scheme. Verify immediately: http://track-delivery-now.in,1
"You are the lucky winner of ₹4,999. Claim now at http://bank-secure-check.com",1
"Earn ₹1,00,000/month from home. No skills required. WhatsApp YES to +91-99XXXXXXX",1
Your KYC is incomplete. Update details now: http://claim-now.site,1
⚠️ KYC Pending. Update PAN/Aadhaar immediately to avoid service interruption: http://bank-secure-check.com,1
You are eligible for a govt scheme. Verify immediately: http://bank-secure-check.com,1
"Government subsidy of ₹1,00,000 credited. Confirm details here: http://verify-kyc.in",1
"Exclusive offer! Get iPhone at just ₹50,000. Limited stock. Order now!",1
You are eligible for a govt scheme. Verify immediately: http://claim-now.site,1
"Government subsidy of ₹2,999 credited. Confirm details here: http://bank-secure-check.com",1
"Exclusive offer! Get iPhone at just ₹10,000. Limited stock. Order now!",1
